-1.000000238418579102e-01 2.969085937365889549e-03 1.883725170046091080e-03 0.000000000000000000e+00 2.969085238873958588e-02
-5.000001192092895508e-02 1.427947776392102242e-03 8.732662536203861237e-04 0.000000000000000000e+00 2.855894900858402252e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.999995231628417969e-02 1.320557319559156895e-03 7.434452418237924576e-04 0.000000000000000000e+00 2.641117200255393982e-02
9.999990463256835938e-02 2.539673354476690292e-03 1.364916330203413963e-03 0.000000000000000000e+00 2.539675682783126831e-02
1.499999761581420898e-01 3.663622541353106499e-03 1.872863387688994408e-03 0.000000000000000000e+00 2.442415431141853333e-02
1.999999284744262695e-01 4.699127282947301865e-03 2.276401966810226440e-03 0.000000000000000000e+00 2.349564619362354279e-02
2.500000000000000000e-01 5.653060041368007660e-03 2.584944479167461395e-03 0.000000000000000000e+00 2.261224016547203064e-02
2.999999523162841797e-01 6.532514933496713638e-03 2.808207646012306213e-03 0.000000000000000000e+00 2.177505381405353546e-02
